locationID,brandID,storeID,latitude,longitude,storeName,address,suburb,postcode,state,phone,distance,fax,locationFeatures,openingHours,operationalInfo,openingHoursExceptions,isOpen,openingDate,closingDate,cncEnabled,cncStore
34256073,3,6003,-27.92507,153.306145,Pacific Pines (pitcairn Way),Corner Binstead Way And Pitcairn Way,Pacific Pines,4211,QLD,(07) 5644 1380,8.473,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'CHRISTOPHER COE', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256415,3,6545,-27.878507,153.36488,Hope Island,87-97 Broadwater Avenue,Hope Island,4212,QLD,(07) 3726 9619,10.921,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'COREY GODWIN', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255951,3,8373,-27.913858,153.282881,Coomera Lodge Bottleshop,160 Maudsland Road,Upper Coomera,4209,QLD,(07) 3726 9625,10.79,,,"{'mondayOpen': '10:00', 'mondayClose': '19:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'AMEIKA WATSON', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256304,3,6469,-28.036258,153.427416,Pacific Fair,Hooker Boulevard,Broadbeach,4218,QLD,(07) 5504 3480,11.428,,,"{'mondayOpen': '09:00', 'mondayClose': '22:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '22:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '22:00', 'thursdayOpen': '09:00', 'thursdayClose': '22:00', 'fridayOpen': '09:00', 'fridayClose': '22:00', 'saturdayOpen': '09:00', 'saturdayClose': '22:00', 'sundayOpen': '09:00', 'sundayClose': '20:00'}","{'storeManager': 'JOANNE ELVERS', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256166,3,6103,-28.039866,153.43378,Mermaid Beach Cellar,2547 Gold Coast Highway,Mermaid Beach,4218,QLD,(07) 3734 0839,10.889,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '22:00', 'saturdayOpen': '10:00', 'saturdayClose': '22:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'LISA HEARN', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256243,3,6242,-28.045893,153.408209,Mermaid Waters,Corner Bermuda Street And Markeri Street,Mermaid Waters,4218,QLD,(07) 3726 9680,11.06,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': ""JAKE O'NEILL"", 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256076,3,6008,-27.8536,153.315,Coomera Town Centre,73 Foxwell Road,Coomera,4209,QLD,(07) 5605 8780,14.7,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '18:00'}","{'storeManager': 'ALEXANDRE BRENNAN', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256297,3,6310,-27.851378,153.300593,Coomera City Centre,Old Coach Road And City Centre Drive,Upper Coomera,4209,QLD,(07) 5680 9480,15.427,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'DANIEL WESTROP', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256305,3,6471,-28.077092,153.385427,Robina,19 Robina Town Centre Drive,Robina,4226,QLD,(07) 5501 6180,9.468,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'ROBERT LESCHKE', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256334,3,6653,-28.074096,153.444112,Miami,Corner Gold Coast Avenue And Nundah Avenue,Miami,4220,QLD,(07) 3734 0860,6.987,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '22:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'TAYLOR ROGERS', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256351,3,6694,-28.099391,153.425047,Treetops Plaza,3 Classic Way,Burleigh Waters,4220,QLD,(07) 3726 9685,5.317,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'PAUL HEATHCOTE', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256165,3,6102,-28.098185,153.441791,West Burleigh Cellar,Reedy Creek Road,West Burleigh,4219,QLD,(07) 3734 0838,4.58,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '19:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'JESSICA REYNOLDS', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256164,3,6101,-28.11117,153.440508,Burleigh Barn,Corner Tsipura Drive And Township Drive,West Burleigh,4219,QLD,(07) 3726 9612,3.46,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'MARK OCONNOR', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256072,3,6002,-27.718445,153.202353,Beenleigh,19 Tansey Street,Beenleigh,4207,QLD,(07) 3726 9698,15.97,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'SAMANTHA BILLIAU', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256253,3,8693,-27.722904,153.219827,Beenleigh Tav Liquor,114 Distillery Road,Beenleigh,4207,QLD,(07) 3726 9653,17.492,,,"{'mondayOpen': '11:00', 'mondayClose': '19:00', 'tuesdayOpen': '11:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '11:00', 'wednesdayClose': '19:00', 'thursdayOpen': '11:00', 'thursdayClose': '19:00', 'fridayOpen': '10:00', 'fridayClose': '20:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '18:00'}","{'storeManager': 'CANDICE WHAITIRI', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256249,3,8674,-27.740514,153.191414,Windaroo,Corner Carl Heck Boulevarde And Beenleigh-Beaudesert Road,Windaroo,4207,QLD,(07) 3726 9682,16.742,,,"{'mondayOpen': '11:00', 'mondayClose': '19:00', 'tuesdayOpen': '11:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '11:00', 'wednesdayClose': '19:00', 'thursdayOpen': '10:00', 'thursdayClose': '19:00', 'fridayOpen': '10:00', 'fridayClose': '20:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'KARLIE BARLOW', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255943,3,8341,-27.586991,153.280756,Victoria Point,Corner Cleveland-Redland Bay Road And Bunker Road,Victoria Point,4165,QLD,(07) 3734 0869,18.414,,,"{'mondayOpen': '09:00', 'mondayClose': '18:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '18:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '18:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '19:00', 'saturdayOpen': '09:00', 'saturdayClose': '19:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'TIMOTHY LITTLE', 'areaRegion': 'QNS7', 'areaRegionMgr': 'Ben Harris', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256250,3,8675,-27.763766,153.24454,Ormeau,180 Pascoe Road,Ormeau,4208,QLD,(07) 3726 9694,1.658,,,"{'mondayOpen': '10:00', 'mondayClose': '19:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '19:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '20:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'PETER CASHIN', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256298,3,6323,-27.784265,153.262239,Ormeau Village,40 Eggersdorf Road,Ormeau,4208,QLD,(07) 5645 1280,4.345,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'HITESH NAYYAR', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256310,3,6483,-27.570625,152.793671,Karalee,29-51 Cnr Junctoin And Essex Street,Karalee,4306,QLD,(07) 3413 2580,15.038,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'GLENN BENECKE', 'areaRegion': 'QLD8', 'areaRegionMgr': 'Konrad Kolmet (Secondment)', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256302,3,6464,-27.620616,152.779784,Silkstone Village,Corner Blackstone Road And Grange Road,Silkstone,4304,QLD,(07) 3069 5680,19.225,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'TIFFANY DAVIES', 'areaRegion': 'QLD8', 'areaRegionMgr': 'Konrad Kolmet (Secondment)', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256317,3,6618,-27.615484,152.76184,Ipswich,Corner Gorden Street And Limestone Street,Ipswich,4305,QLD,(07) 3810 0180,17.343,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '19:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': ""KYLE O'SHEA"", 'areaRegion': 'QLD8', 'areaRegionMgr': 'Konrad Kolmet (Secondment)', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256294,3,6293,-27.374822,153.077825,Banyo,299 Saint Vincents Road,Banyo,4014,QLD,(07) 3726 9649,12.721,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '20:00'}","{'storeManager': 'KIRSTY HALL', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256318,3,6621,-27.36152,153.013022,Aspley,59 Albany Creek,Aspley,4034,QLD,(07) 3726 9602,12.63,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'CHRISTY CRUICKSHANK', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256242,3,6231,-27.350507,153.048723,Taigum Barn,217 Beams Road,Taigum,4018,QLD,(07) 3726 9670,10.376,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'DYLAN LITTLE', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256403,3,6531,-27.341742,153.042584,Taigum Village,320 Roghan Road,Taigum,4018,QLD,(07) 3624 3080,9.603,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'SAROJ BUDHATHOKI', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256012,3,8380,-27.588869,152.740805,Mihi Creek Tavern Barn,26 Fernvale Road,Brassall,4305,QLD,(07) 3726 9627,19.973,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'THOMAS HAYMAN', 'areaRegion': 'QLD8', 'areaRegionMgr': 'Konrad Kolmet (Secondment)', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256167,3,6104,-28.122049,153.473052,Palm Beach,Pavillions On 5th Avenue,Palm Beach,4221,QLD,(07) 5631 1180,1.434,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '20:00'}","{'storeManager': 'TARYN TONKIN', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256163,3,6099,-28.135445,153.470206,The Pines (elanora),13-31 Guineas Creek Road,Elanora,4221,QLD,(07) 5586 4480,0.252,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'JAKE BISCHOFF', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256169,3,6117,-28.172356,153.543823,Tweed Heads,Corner Francis Street And Wharf Street,Tweed Heads,2485,NSW,(07) 3726 9679,7.754,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'NATALIE STEWART', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255944,3,8343,-27.30612,153.063044,Brighton Barn,196 Brighton Terrace,Sandgate,4017,QLD,(07) 3726 9646,5.294,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'STEVEN HOBBS', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34255945,3,8362,-27.323075,153.010091,Bonny View Tavern,Corner Gympie Road And Griffiths Street,Bald Hills,4036,QLD,(07) 3726 9624,9.199,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'MARGOT WILLIAMS', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256419,3,6598,-27.346669,152.968633,Albany Creek,700 Albany Creek Road,Albany Creek,4035,QLD,(07) 3734 0855,13.53,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'TAMARA GORTMANS', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256161,3,6096,-28.200117,153.54662,Tweed City,54 Minjungbal Drive,Tweed Heads South,2486,NSW,(07) 5506 4080,9.948,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '19:00', 'sundayOpen': '10:00', 'sundayClose': '18:00'}","{'storeManager': 'HOLLY MORAN', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256170,3,6119,-28.214494,153.541909,Banora Point,59-71 Darlington Drive,Banora Point,2486,NSW,(07) 3726 9686,10.94,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '21:00'}","{'storeManager': 'DARRYN TOMKINS', 'areaRegion': 'QNS4', 'areaRegionMgr': 'Graham Parsonson', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255947,3,8364,-27.317926,152.98707,Bhs Liquor Shop,22 Kremzow Road,Brendale,4500,QLD,(07) 3726 9667,10.22,,,"{'mondayOpen': '10:00', 'mondayClose': '19:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '19:00', 'thursdayOpen': '10:00', 'thursdayClose': '19:00', 'fridayOpen': '10:00', 'fridayClose': '19:00', 'saturdayOpen': '10:00', 'saturdayClose': '19:00', 'sundayOpen': '10:00', 'sundayClose': '17:00'}","{'storeManager': '', 'areaRegion': 'QLD7', 'areaRegionMgr': 'Kevin Gilbert', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
